Company,Region ID,Tag ID,Grade ID,Variety ID,Commodity ID,First Receive Date,Warehouse Location,Room/Row ID,Commodity ID.1,Size ID,Grade ID.1,Style ID,Method ID,On Hand Quantity
"KINGS RIVER PACKING, LP",USA,8640363,FANCY,ATWOOD,NAVEL,2024-12-23,COBBLESTONE,P-B21,NAVEL,56,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8640364,FANCY,ATWOOD,NAVEL,2024-12-23,COBBLESTONE,P-B21,NAVEL,56,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8640376,FANCY,ATWOOD,NAVEL,2024-12-23,COBBLESTONE,P-B01,NAVEL,88,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8640402,FANCY,ATWOOD,NAVEL,2024-12-23,COBBLESTONE,P-B59,NAVEL,72,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8640414,FANCY,ATWOOD,NAVEL,2024-12-23,COBBLESTONE,P-B01,NAVEL,88,FANCY,BIN,BIN,0.75
"KINGS RIVER PACKING, LP",USA,8640518,FANCY,CLEMENTINE,MANDARIN,2024-12-23,COBBLESTONE,P-B19,MANDARIN,36,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8640692,FANCY,CLEMENTINE,MANDARIN,2024-12-23,COBBLESTONE,P-B19,MANDARIN,36,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8640693,FANCY,CLEMENTINE,MANDARIN,2024-12-23,COBBLESTONE,P-B19,MANDARIN,36,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8641008,FANCY,CLEMENTINE,MANDARIN,2024-12-23,COBBLESTONE,P-B19,MANDARIN,36,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8641009,FANCY,CLEMENTINE,MANDARIN,2024-12-23,COBBLESTONE,P-B19,MANDARIN,36,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8641010,FANCY,CLEMENTINE,MANDARIN,2024-12-23,COBBLESTONE,P-B19,MANDARIN,36,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8641011,FANCY,CLEMENTINE,MANDARIN,2024-12-23,COBBLESTONE,P-B19,MANDARIN,36,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8641143,FANCY,CLEMENTINE,MANDARIN,2024-12-23,COBBLESTONE,P-B19,MANDARIN,36,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8641459,FANCY,CLEMENTINE,MANDARIN,2024-12-23,COBBLESTONE,P-B19,MANDARIN,36,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8641460,FANCY,CLEMENTINE,MANDARIN,2024-12-23,COBBLESTONE,P-B19,MANDARIN,36,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8641699,FANCY,CLEMENTINE,MANDARIN,2024-12-23,COBBLESTONE,P-B19,MANDARIN,36,FANCY,BIN,BIN,0.2
"KINGS RIVER PACKING, LP",USA,8641775,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B10,LEMON,165,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8641815,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B07,LEMON,75,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8641890,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B07,LEMON,75,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8642021,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B10,LEMON,165,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8642131,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B10,LEMON,165,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8642152,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B07,LEMON,75,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8642240,CHOICE,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B14,LEMON,165,CHOICE,BIN,BIN,0.2
"KINGS RIVER PACKING, LP",USA,8642243,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B10,LEMON,165,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8642246,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B10,LEMON,165,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8642265,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B10,LEMON,165,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8642266,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B07,LEMON,75,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8642350,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B10,LEMON,165,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8642479,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B10,LEMON,165,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8642481,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B10,LEMON,165,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8642513,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B10,LEMON,165,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8642517,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B07,LEMON,75,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8642698,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B28,LEMON,140,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8642738,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B10,LEMON,165,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8642821,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B07,LEMON,75,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8642865,FANCY,FISHER,NAVEL,2024-12-23,COBBLESTONE,P-B25,NAVEL,113,FANCY,BIN,BIN,0.75
"KINGS RIVER PACKING, LP",USA,8642995,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B07,LEMON,75,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8643015,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B28,LEMON,140,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8643022,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B10,LEMON,165,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8643031,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B14,LEMON,95,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8643033,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B28,LEMON,140,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8643042,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B07,LEMON,75,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8643066,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B14,LEMON,95,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8643077,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B10,LEMON,165,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8643082,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B28,LEMON,140,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8643085,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B28,LEMON,140,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8643086,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B28,LEMON,140,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8643087,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B28,LEMON,140,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8643089,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B28,LEMON,140,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8643174,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B14,LEMON,95,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8643210,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B10,LEMON,165,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8643215,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B07,LEMON,75,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8643219,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B28,LEMON,140,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8643220,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B28,LEMON,140,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8643221,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B28,LEMON,140,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8643222,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B28,LEMON,140,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8643528,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B28,LEMON,140,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8643529,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B28,LEMON,140,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8643531,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B28,LEMON,140,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8643532,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B28,LEMON,140,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8643553,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B56,LEMON,140,FANCY,BIN,BIN,0.15
"KINGS RIVER PACKING, LP",USA,8643574,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B28,LEMON,140,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8643576,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B28,LEMON,140,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8643594,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B10,LEMON,165,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8643604,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B28,LEMON,140,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8643611,FANCY,ATWOOD,NAVEL,2024-12-23,COBBLESTONE,P-B43,NAVEL,48,FANCY,BIN,BIN,0.25
"KINGS RIVER PACKING, LP",USA,8643660,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B28,LEMON,140,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8643664,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B28,LEMON,140,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8643671,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B10,LEMON,165,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8643678,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B07,LEMON,75,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8643680,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B07,LEMON,75,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8643687,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B28,LEMON,140,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8643688,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B28,LEMON,140,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8643716,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B28,LEMON,140,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8644002,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B28,LEMON,140,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8644018,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B07,LEMON,75,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8644022,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B14,LEMON,95,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8644023,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B14,LEMON,95,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8644065,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B28,LEMON,140,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8644084,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B10,LEMON,165,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8644193,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B14,LEMON,95,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8644196,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B28,LEMON,140,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8644208,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B14,LEMON,95,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8644276,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B14,LEMON,95,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8644278,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B14,LEMON,95,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8644290,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B28,LEMON,140,FANCY,BIN,BIN,0.2
"KINGS RIVER PACKING, LP",USA,8644292,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B28,LEMON,140,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8644293,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B28,LEMON,140,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8644294,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B28,LEMON,140,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8644354,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B07,LEMON,75,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8644355,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B07,LEMON,75,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8644400,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B28,LEMON,140,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8644401,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B28,LEMON,140,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8644404,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B14,LEMON,95,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8644405,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B14,LEMON,95,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8644406,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B28,LEMON,140,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8644543,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B14,LEMON,95,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8644544,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B14,LEMON,95,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8644545,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B14,LEMON,95,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8644572,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B28,LEMON,140,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8644582,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B07,LEMON,75,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8644583,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B07,LEMON,75,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8644598,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B10,LEMON,165,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8644599,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B10,LEMON,165,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8644600,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B10,LEMON,165,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8644601,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B10,LEMON,165,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8644668,FANCY,ATWOOD,NAVEL,2024-12-23,COBBLESTONE,P-B31,NAVEL,88,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8644689,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B18,LEMON,115,FANCY,BIN,BIN,0.5
"KINGS RIVER PACKING, LP",USA,8644763,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B28,LEMON,140,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8644764,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B14,LEMON,95,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8644769,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B28,LEMON,140,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8644770,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B28,LEMON,140,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8644771,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B28,LEMON,140,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8644804,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B14,LEMON,95,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8644805,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B14,LEMON,95,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8644806,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B14,LEMON,95,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8644852,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B14,LEMON,95,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8644854,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B14,LEMON,95,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8644855,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B14,LEMON,95,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8644856,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B14,LEMON,95,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8644857,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B14,LEMON,95,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8644858,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B14,LEMON,95,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8644859,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B14,LEMON,95,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8644862,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B28,LEMON,140,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8644863,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B28,LEMON,140,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8644870,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B03,LEMON,115,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8644872,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B07,LEMON,75,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8644873,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B28,LEMON,140,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8644890,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B10,LEMON,165,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8644907,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B28,LEMON,140,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8645154,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B14,LEMON,95,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8645155,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B14,LEMON,95,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8645156,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B14,LEMON,95,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8645158,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B14,LEMON,95,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8645159,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B14,LEMON,95,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8645160,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B14,LEMON,95,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8645161,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B14,LEMON,95,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8645168,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B28,LEMON,140,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8645169,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B28,LEMON,140,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8645177,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B28,LEMON,140,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8645178,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B28,LEMON,140,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8645179,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B14,LEMON,95,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8645181,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B14,LEMON,95,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8645367,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B07,LEMON,75,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8645369,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B07,LEMON,75,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8645370,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B14,LEMON,95,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8645371,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B14,LEMON,95,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8645372,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B14,LEMON,95,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8645417,FANCY,TI,NAVEL,2024-12-23,COBBLESTONE,P-B43,NAVEL,48,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8645458,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B07,LEMON,75,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8645459,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B28,LEMON,140,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8645471,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B10,LEMON,165,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8645479,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B28,LEMON,140,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8645480,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B28,LEMON,140,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8645513,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B07,LEMON,75,FANCY,BIN,BIN,0.75
"KINGS RIVER PACKING, LP",USA,8645542,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B03,LEMON,115,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8645544,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B03,LEMON,115,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8645547,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B28,LEMON,140,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8645548,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B28,LEMON,140,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8645549,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B28,LEMON,140,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8645550,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B28,LEMON,140,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8645551,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B28,LEMON,140,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8645552,FANCY,LISBON,LEMON,2024-12-23,COBBLESTONE,P-B28,LEMON,140,FANCY,BIN,BIN,1.0
"KINGS RIVER PACKING, LP",USA,8645599,FANCY,ATWOOD,NAVEL,2024-12-23,COBBLESTONE,P-B31,NAVEL,88,FANCY,BIN,BIN,1.0
